YEAR,TEAM,OVR,OFF,DEF,NAME,POS,YEAR_CLASS,SPD,ACC,AGI,COD,STR,AWR,THP,THV,THA,THS,TRL,ELU,CAR,CTH,SPC,RLS,MCV,ZCV,PRC,TAK,POW,BKB,BLK,PBK,RBK,BCV
2043,Temple,81,,,N.Gash,LT,SR (RS),59,69,81,31,90,86,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Temple,82,,,J.Grupe,WILL,JR,82,92,70,80,83,70,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Temple,83,,,T.Flanagan,REDG,SR (RS),83,94,74,66,97,79,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Temple,84,,,J.Creagh,P,SO (RS),70,68,71,45,36,75,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Temple,86,,,E.Speed,LG,SR (RS),61,81,98,84,91,79,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,80,,,M.Hendricks,WR,SR,91,92,91,94,59,80,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,81,,,C.Rhattigan,QB,SO (RS),83,85,97,93,69,73,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,81,,,L.Qualls,RG,JR (RS),58,78,75,63,88,71,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,81,,,J.Smoker,REDG,SO (RS),84,85,75,70,88,73,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,81,,,P.Sandland,HB,JR (RS),94,95,89,87,60,72,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,81,,,F.McNitt,REDG,SO (RS),87,94,81,63,85,71,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,81,,,J.Bermudez,CB,JR,91,93,89,91,69,78,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,81,,,R.Ngbodi,P,JR (RS),71,69,70,59,32,68,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,82,,,D.Gay,REDG,JR (RS),68,79,66,63,87,66,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,83,,,K.Murdock,RT,SO (RS),70,81,79,67,86,77,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,83,,,A.Keglar,DT,JR (RS),72,82,75,58,91,75,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,83,,,N.Kearns,MIKE,JR,90,89,88,86,79,73,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,83,,,L.Meyers,TE,JR (RS),87,87,88,78,72,78,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,84,,,D.Zimmons,WR,FR (RS),90,89,91,90,63,74,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,84,,,J.Foucault,WR,SO (RS),89,90,82,81,71,84,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,85,,,Q.Droogsma,WILL,JR (RS),83,89,78,76,79,78,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,85,,,M.Fort,WILL,JR,83,93,79,81,87,80,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,85,,,D.Carter,FB,SR (RS),73,81,75,68,77,77,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,85,,,P.Price,RT,JR (RS),63,71,89,70,83,81,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,87,,,A.Oh,CB,JR (RS),90,90,87,94,70,87,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,88,,,T.Good,TE,SR (RS),87,82,87,76,84,82,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,88,,,M.Merrick,TE,SR (RS),85,83,84,75,81,71,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,88,,,J.Shockey,REDG,JR,86,88,83,71,88,83,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,89,,,J.Osgood,LEDG,SR (RS),84,88,80,70,95,82,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,89,,,S.Stockton,WR,SR (RS),89,91,93,96,71,85,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,89,,,C.Heller,QB,SO (RS),87,93,91,90,65,78,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,90,,,M.Nwagbuo,CB,SR,99,94,92,98,62,81,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,90,,,M.Cushing,HB,JR (RS),89,92,92,88,81,86,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,91,,,K.Phenix,HB,JR (RS),88,92,81,80,90,87,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Tennessee,95,,,D.Ogbu,QB,SR (RS),83,95,99,97,59,93,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,84,,,S.Keke,CB,JR,90,92,91,97,64,78,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,84,,,K.Ragnow,DT,JR,72,78,75,62,91,73,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,84,,,J.Ezekiel,WR,JR (RS),94,93,86,91,64,71,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,86,,,D.Levine,MIKE,FR (RS),84,93,81,81,81,79,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,86,,,A.Grupe,LT,SR (RS),66,83,81,56,90,75,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,86,,,A.Lombardo,DT,SR (RS),73,84,77,57,94,79,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,86,,,E.Kuhn,WR,SO (RS),94,94,90,86,75,88,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,86,,,E.Branson,LT,JR (RS),76,81,74,43,89,71,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,86,,,Q.Worthy,HB,JR (RS),98,95,91,95,67,70,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,86,,,J.Jaimes,WR,SR (RS),89,87,96,92,79,76,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,86,,,P.StJohn,CB,SR (RS),94,95,90,94,68,80,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,86,,,D.Maggio,WILL,SO (RS),84,93,90,88,85,77,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,87,,,S.Meeks,RT,JR (RS),68,80,80,70,96,78,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,87,,,T.Stoudemire,HB,SR (RS),88,90,86,91,58,80,0,0,0,0,95,0,91,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,87,,,K.Thomas,REDG,SO (RS),75,79,72,65,94,83,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,88,,,P.Sims,FS,SR (RS),87,88,87,99,62,84,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,88,,,A.Oladokun,WILL,SR,89,94,92,85,73,80,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,89,,,C.Riggins,DT,SR,66,76,59,71,95,77,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,90,,,J.Kalu,MIKE,SR,86,90,85,79,83,74,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,90,,,N.Griggs,FS,JR (RS),96,96,90,91,72,77,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,90,,,D.Hollis,FS,SO (RS),92,90,89,95,67,79,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,91,,,M.Firkser,QB,JR (RS),81,87,86,86,53,79,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,91,,,S.Vittatoe,RG,JR (RS),62,77,83,57,96,82,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,92,,,G.Palczewski,LT,SR (RS),65,91,79,67,91,85,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,92,,,R.Downs,WR,JR,88,93,99,99,69,82,0,0,0,0,0,0,77,88,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,93,,,W.Vizcaino,REDG,JR (RS),94,95,88,66,81,77,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,95,,,C.Devoe,CB,SR (RS),92,94,91,99,69,88,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,95,,,R.Duck,DT,SR,83,87,69,65,95,85,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,95,,,M.Mendez,SS,SR,99,97,94,92,63,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas,97,,,J.Campanaro,QB,SR,76,88,98,92,52,93,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,83,,,C.Machiela,WR,SR (RS),81,84,97,89,75,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,84,,,L.Hicks,CB,JR (RS),85,90,90,95,52,74,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,84,,,E.Lyles,C,JR (RS),78,78,81,44,91,64,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,84,,,W.Jackson,DT,SR (RS),60,68,81,45,82,76,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,84,,,S.Awosika,TE,SO (RS),85,80,87,69,79,71,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,84,,,L.Cumberland,CB,SO (RS),91,96,92,90,54,72,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,85,,,R.Portilla,FS,JR (RS),89,93,90,88,60,76,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,86,,,K.Babineaux,P,SR (RS),73,73,72,62,29,81,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,86,,,M.Spitz,WILL,JR (RS),77,88,87,86,79,76,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,86,,,C.Willis,RG,SR (RS),60,82,83,74,91,83,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,86,,,E.Merling,CB,JR (RS),97,99,94,97,64,76,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,87,,,D.Carden,MIKE,SR (RS),81,89,82,77,80,84,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,87,,,R.Maze,WR,SO (RS),86,90,99,90,74,80,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,87,,,D.Trahan,SAM,JR (RS),86,96,76,82,89,70,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,88,,,S.Quintero,WR,SO (RS),91,92,92,86,75,73,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,89,,,C.Briscoe,RG,SR (RS),64,76,78,68,90,85,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,89,,,L.Fairbairn,WR,SR (RS),88,89,97,93,80,91,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,91,,,B.Wilson,RT,SR (RS),63,86,80,68,86,87,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,91,,,E.Stewart,CB,SR (RS),87,91,85,99,64,83,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,91,,,T.Bolin,HB,SR (RS),80,85,93,87,79,97,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,92,,,J.Gaston,RT,SR (RS),80,95,90,53,90,79,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,92,,,C.Godwin,MIKE,SR (RS),85,93,88,88,71,93,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,92,,,K.Wilkes,CB,JR (RS),96,97,97,99,66,80,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,93,,,A.Chunn,LT,SR (RS),74,88,88,55,91,78,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,93,,,J.Blount,HB,SR (RS),87,91,92,91,86,90,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,94,,,S.Sturm,MIKE,SR (RS),92,92,88,84,82,84,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,94,,,A.Van Dyke,SAM,SR (RS),86,93,81,83,93,91,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,94,,,G.Byard,RG,SR (RS),68,75,67,48,83,87,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,95,,,E.Adeyemi,SAM,SR (RS),90,96,93,89,69,83,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas A&M,99,,,C.Klopfenstein,TE,SR (RS),74,80,72,74,84,75,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,71,,,M.Short,WILL,SR (RS),75,84,79,72,60,68,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,71,,,S.Willingham,TE,SO (RS),75,73,73,68,72,72,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,71,,,O.Fotu,MIKE,SR,76,82,71,75,68,76,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,72,,,J.Medeiros,K,JR (RS),70,73,68,56,26,64,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,72,,,T.Meekins,DT,SR,73,81,71,59,86,68,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,72,,,T.Isaac,C,SO (RS),64,73,73,42,84,58,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,73,,,E.Hill,TE,SO,67,79,71,68,80,67,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,73,,,C.Willingham,WR,SO (RS),83,86,91,86,66,75,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,73,,,M.Thomson,SAM,SR (RS),79,89,66,74,74,65,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,73,,,G.Dobbs,WR,SO (RS),82,84,92,87,61,74,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,74,,,J.Croyle,CB,SR (RS),86,90,88,99,50,79,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,74,,,E.Vernon,LT,SO (RS),53,66,73,53,68,83,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,74,,,D.Huntley,RT,SR (RS),58,77,76,48,87,67,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,74,,,M.Graves,QB,SO (RS),70,76,74,80,61,72,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,74,,,N.Tamm,WR,SO (RS),85,89,89,82,66,59,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,75,,,N.Verrier,RG,SR (RS),60,71,74,72,92,66,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,76,,,C.Crook,P,SO (RS),68,69,73,52,39,75,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,76,,,T.Amerson,C,SR (RS),51,72,90,74,75,85,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,76,,,A.Wiggins,FS,JR (RS),82,81,79,88,73,67,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,76,,,J.Kennedy,LT,SR (RS),52,71,81,73,77,75,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,76,,,E.Centeio,REDG,SR (RS),81,87,78,63,79,79,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,76,,,B.Steinberg,RT,JR (RS),64,78,78,47,89,65,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,77,,,A.Brindza,LEDG,SR (RS),65,78,75,71,77,77,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,78,,,B.Ottis,WR,JR,83,83,86,83,82,70,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,78,,,J.Rosado,HB,JR,88,89,86,81,72,74,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,79,,,P.Wilbur,WR,JR,88,86,93,98,73,84,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,81,,,R.Stevens,WILL,SR (RS),79,84,81,73,71,82,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,83,,,I.Sharp,CB,JR (RS),87,88,84,97,53,83,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,84,,,A.Hurley,HB,SO,90,94,93,87,79,76,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas State,86,,,G.Jewel,TE,SR (RS),73,74,69,65,76,83,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,67,,,A.Heard,REDG,FR,64,79,68,56,78,59,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,70,,,K.Jamerson,REDG,FR (RS),63,72,59,53,84,59,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,70,,,D.Sweet,RG,FR (RS),67,66,66,47,78,65,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,73,,,C.Garrison,RG,FR,61,73,60,38,89,64,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,74,,,R.Sneed,LG,FR (RS),61,67,63,42,77,62,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,75,,,Z.Johns,MIKE,FR (RS),81,84,79,76,69,71,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,75,,,L.Bullocks,SAM,FR (RS),85,88,80,75,76,67,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,75,,,J.Kowalewski,WR,FR,86,87,85,91,60,68,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,75,,,Z.Johns,MLB,FR (RS),81,84,79,76,69,71,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,75,,,L.Bullocks,OLB,FR (RS),85,88,80,75,76,67,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,76,,,M.Darnold,CB,FR,90,93,89,90,65,69,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,76,,,S.Feeney,CB,FR,86,90,90,88,52,68,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,77,,,J.Emanuel,LG,FR,67,75,61,53,90,66,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,77,,,J.Lafferty,MIKE,FR,83,86,80,77,77,72,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,77,,,T.Volson,DT,FR,63,75,60,57,90,66,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,77,,,M.Meeks,C,FR,67,77,65,54,87,70,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,77,,,M.Meesks,C,FR,67,77,65,54,87,70,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,78,,,M.Thomas,FS,SO (RS),86,86,87,83,76,70,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,78,,,K.Haggan,HB,FR,86,92,81,77,81,72,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,78,,,T.Gunn,RG,FR (RS),58,76,76,52,86,73,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,78,,,T.Angel,DT,JR,74,80,65,60,85,72,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,78,,,J.Ahanotu,P,JR (RS),76,76,70,58,31,68,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,79,,,B.Titus,WILL,FR (RS),83,87,83,76,81,73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,79,,,O.Hill,LT,FR (RS),65,75,75,58,85,73,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,79,,,Q.Olaseni,HB,FR,87,89,86,86,76,68,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,79,,,J.Kindred,SS,FR (RS),89,84,85,72,82,65,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,79,,,D.Dorsey,MIKE,FR,80,88,85,85,79,72,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,79,,,B.Ingold,LT,FR (RS),65,81,69,61,88,68,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,79,,,M.Trahan,C,JR (RS),66,78,60,45,86,68,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,80,,,E.Ringo,REDG,JR,85,88,79,65,79,70,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,80,,,T.Ibrahim,WR,JR (RS),82,84,93,86,75,82,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,80,,,G.Cavazos,FS,SR (RS),85,87,80,99,59,77,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,80,,,C.Cave,REDG,FR (RS),83,86,76,64,90,71,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,80,,,C.Amerson,QB,SO (RS),81,88,95,90,62,73,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,81,,,A.Hoppes,CB,SO (RS),91,91,90,97,68,80,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,81,,,N.Stingley,FS,FR,86,89,89,87,69,74,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,81,,,C.Lauletta,LT,FR,72,85,73,59,90,69,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,81,,,D.Cutting,REDG,FR,81,85,77,70,88,71,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,81,,,J.Nawrath,RT,FR,63,77,66,58,88,70,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,81,,,J.McGuinness,RT,SO (RS),72,76,68,32,79,70,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,81,,,A.Ika,LT,JR (RS),69,65,71,43,76,74,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,82,,,I.Bean,WR,SO (RS),91,92,91,90,62,74,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,82,,,R.Bequette,K,JR (RS),74,70,71,57,33,76,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,82,,,T.Armstrong,RG,JR (RS),72,81,69,53,84,66,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,82,,,R.Coxie,SAM,FR,81,91,79,82,85,75,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,82,,,A.Ellington,DT,FR (RS),71,76,61,65,89,76,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,82,,,M.Wolf,QB,FR,81,79,83,75,60,75,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,82,,,R.Dell,FS,JR (RS),95,96,94,92,63,74,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Texas Tech,83,,,D.Neighbors,REDG,SR (RS),80,83,77,67,84,80,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
