Season,Team,PlayerID,Name,Pos,PosBucket,OVR,Age,Status,Source,CollegeTeam,CollegeUser
2044,49ers,2042_arizonastate_dlevine_wr,D.Levine,WR,WR,73,23,Active,dynasty_player,Arizona State,
2044,49ers,2042_bowlinggreen_swragge_redg,S. Wragge,REDG,EDGE,77,23,Active,dynasty_player,Bowling Green,Devin
2044,49ers,2042_eastcarolina_pbrink_wr,P.Brink,WR,WR,80,23,Active,dynasty_player,East Carolina,
2044,49ers,2042_hammond_dholliday_wr,D.Holliday,WR,WR,83,23,Active,dynasty_player,Hammond,
2044,49ers,2042_stanford_tmumphrey_wr,T.Mumphrey,WR,WR,82,23,Active,dynasty_player,Stanford,
2044,49ers,2042_ucla_tgales_te,T.Gales,TE,TE,92,23,Active,dynasty_player,UCLA,
2044,49ers,2043_bowlinggreen_mpierce_hb,M. Pierce,HB,RB,78,22,Active,dynasty_player,Bowling Green,Devin
2044,49ers,2043_florida_mcoale_c,M. Coale,C,OL,81,22,Active,dynasty_player,Florida,Doug
2044,49ers,2043_florida_mlevrone_cb,M. Levrone,CB,CB,76,22,Active,dynasty_player,Florida,Doug
2044,49ers,2043_floridastate_tgaskin_dt,T. Gaskin,DT,IDL,74,22,Active,dynasty_player,Florida State,Nick
2044,49ers,2043_georgia_dgee_will,D. Gee,WILL,LB,86,22,Active,dynasty_player,Georgia,
2044,49ers,2043_texastech_kjohnson_ledg,K. Johnson,LEDG,EDGE,79,22,Active,dynasty_player,Texas Tech,Noah
2044,49ers,2043_usf_kavril_ledg,K. Avril,LEDG,EDGE,84,22,Active,dynasty_player,USF,Josh
2044,Titans,,J. Simmons,DT,IDL,95,28,Active,base_nfl_roster,,
2044,Titans,,K. Zeitler,RG,OL,89,35,Active,base_nfl_roster,,
2044,Titans,,P. Skoronski,LG,OL,84,24,Active,base_nfl_roster,,
2044,Titans,,T. Pollard,HB,RB,83,28,Active,base_nfl_roster,,
2044,Titans,,X. Woods,FS,S,81,30,Active,base_nfl_roster,,
2044,Titans,,L. Snead,CB,CB,80,28,Active,base_nfl_roster,,
2044,Titans,,T. Sweat,DT,IDL,79,24,Active,base_nfl_roster,,
2044,Titans,,J. Latham,RT,OL,79,22,Active,base_nfl_roster,,
2044,Titans,,C. Barton,MIKE,LB,78,28,Active,base_nfl_roster,,
2044,Titans,,A. Hooker,SS,S,78,27,Active,base_nfl_roster,,
2044,Titans,,C. Gray,WILL,LB,78,22,Active,base_nfl_roster,,
2044,Titans,,S. Joseph-Day,DT,IDL,78,30,Active,base_nfl_roster,,
2044,Titans,,C. Ridley,WR,WR,78,30,Active,base_nfl_roster,,
2044,Titans,,T. Spears,HB,RB,77,24,Active,base_nfl_roster,,
2044,Titans,,E. Ayomanor,WR,WR,77,22,Active,base_nfl_roster,,
2044,Titans,,J. Hekker,P,P,77,35,Active,base_nfl_roster,,
2044,Titans,,C. Okonkwo,TE,TE,76,25,Active,base_nfl_roster,,
2044,Titans,,J. Slye,K,K,76,29,Active,base_nfl_roster,,
2044,Titans,,L. Cushenberry III,C,OL,75,27,Active,base_nfl_roster,,
2044,Titans,,D. Baker,CB,CB,74,27,Active,base_nfl_roster,,
2044,Titans,,C. Dike,WR,WR,74,23,Active,base_nfl_roster,,
2044,Titans,,A. Key,REDG,EDGE,74,29,Active,base_nfl_roster,,
2044,Titans,,D. Moore,LT,OL,73,26,Active,base_nfl_roster,,
2044,Titans,,K. Winston Jr,FS,S,73,21,Active,base_nfl_roster,,
2044,Titans,,O. Oladejo,LEDG,EDGE,73,21,Active,base_nfl_roster,,
2044,Titans,,C. Ward,QB,QB,73,23,Active,base_nfl_roster,,
2044,Titans,,K. Elam,CB,CB,72,24,Active,base_nfl_roster,,
2044,Titans,,V. Jefferson,WR,WR,72,29,Active,base_nfl_roster,,
2044,Titans,,M. Harris,CB,CB,71,24,Active,base_nfl_roster,,
2044,Titans,,G. Helm,TE,TE,70,22,Active,base_nfl_roster,,
2044,Titans,,K. Mullings,HB,RB,69,22,Active,base_nfl_roster,,
2044,Titans,,W. Levis,QB,QB,68,26,Active,base_nfl_roster,,
2044,Titans,,J. Armour-Davis,CB,CB,68,25,Active,base_nfl_roster,,
2044,Titans,,B. Hance,RG,OL,66,29,Active,base_nfl_roster,,
2044,Titans,,J. Harrell,LEDG,EDGE,66,23,Active,base_nfl_roster,,
2044,Titans,,M. Cox,LS,LS,66,39,Active,base_nfl_roster,,
2044,Titans,,S. Kane,SS,S,66,23,Active,base_nfl_roster,,
2044,Titans,,J. Reed II,FS,S,65,25,Active,base_nfl_roster,,
2044,Titans,,T. Jones,REDG,EDGE,65,25,Active,base_nfl_roster,,
2044,Titans,,B. Oliver,WR,WR,65,25,Active,base_nfl_roster,,
2044,Titans,,M. Brown,SS,S,64,26,Active,base_nfl_roster,,
2044,Titans,,G. Dellinger,LG,OL,64,23,Active,base_nfl_roster,,
2044,Titans,,C. Levin,C,OL,64,31,Active,base_nfl_roster,,
2044,Titans,,J. Proche II,WR,WR,68,28,Active,base_nfl_roster,,
2044,Titans,,J. Lynch,DT,IDL,68,26,Active,base_nfl_roster,,
2044,Titans,,J. Ward,LEDG,EDGE,68,31,Active,base_nfl_roster,,
2044,Titans,,J. Williams Sr,MIKE,LB,67,22,Active,base_nfl_roster,,
2044,Titans,,J. Slater,LG,OL,67,22,Active,base_nfl_roster,,
2044,Titans,,J. Chestnut,HB,RB,67,24,Active,base_nfl_roster,,
2044,Titans,,J. Bachie,WILL,LB,67,27,Active,base_nfl_roster,,
2044,Titans,,O. Udoh,LT,OL,67,28,Active,base_nfl_roster,,
2044,Titans,,M. Robinson,CB,CB,67,23,Active,base_nfl_roster,,
2044,Titans,,E. Hallett II,SS,S,66,25,Active,base_nfl_roster,,
2044,Titans,,A. Gaye,REDG,EDGE,66,26,Active,base_nfl_roster,,
2044,Titans,2042_clemson_tgoff_te,T.Goff,TE,TE,89,23,Active,dynasty_player,Clemson,
2044,Titans,2042_miami_ljordan_redg,L.Jordan,REDG,EDGE,90,23,Active,dynasty_player,Miami,
2044,Titans,2042_notredame_mtrapasso_te,M.Trapasso,TE,TE,84,23,Active,dynasty_player,Notre Dame,
2044,Titans,2042_rapidcity_bmerriman_te,B.Merriman,TE,TE,85,23,Active,dynasty_player,Rapid City,
2044,Titans,2042_tennessee_mholley_te,M.Holley,TE,TE,78,23,Active,dynasty_player,Tennessee,
2044,Titans,2042_usc_dmeyers_hb,D.Meyers,HB,RB,80,23,Active,dynasty_player,USC,
2044,Titans,2042_virginiatech_thoppes_hb,T.Hoppes,HB,RB,89,23,Active,dynasty_player,Virginia Tech,
2044,Titans,2043_bowlinggreen_kalston_hb,K. Alston,HB,RB,85,22,Active,dynasty_player,Bowling Green,Devin
2044,Titans,2043_florida_esmith_hb,E. Smith,HB,RB,80,22,Active,dynasty_player,Florida,Doug
2044,Titans,2043_georgia_cfunchess_qb,C. Funchess,QB,QB,76,22,Active,dynasty_player,Georgia,
2044,Titans,2043_georgia_jrashed_mike,J. Rashed,MIKE,LB,72,22,Active,dynasty_player,Georgia,
2044,Titans,2043_iowastate_jgado_qb,J. Gado,QB,QB,70,22,Active,dynasty_player,Iowa State,
2044,Titans,2043_notredame_cslovis_te,C. Slovis,TE,TE,82,22,Active,dynasty_player,Notre Dame,
2044,Titans,2043_texastech_rpoole_qb,R. Poole,QB,QB,87,22,Active,dynasty_player,Texas Tech,Noah
2044,Patriots,,Christian Gonzalez,CB,CB,98,23,Active,base_nfl_roster,,
2044,Patriots,,Drake Maye,QB,QB,93,23,Active,base_nfl_roster,,
2044,Patriots,,Stefon Diggs,WR,WR,87,31,Active,base_nfl_roster,,
2044,Patriots,,Milton Williams,DT,IDL,86,26,Active,base_nfl_roster,,
2044,Patriots,,Mike Onwenu,RG,OL,86,27,Active,base_nfl_roster,,
2044,Patriots,,Hunter Henry,TE,TE,86,30,Active,base_nfl_roster,,
2044,Patriots,,Robert Spillane,MIKE,LB,85,29,Active,base_nfl_roster,,
2044,Patriots,,Carlton Davis III,CB,CB,85,28,Active,base_nfl_roster,,
2044,Patriots,,Marcus Jones,CB,CB,82,26,Active,base_nfl_roster,,
2044,Patriots,,TreVeyon Henderson,HB,RB,82,22,Active,base_nfl_roster,,
2044,Patriots,,Harold Landry III,REDG,EDGE,82,29,Active,base_nfl_roster,,
2044,Patriots,,Morgan Moses,RT,OL,82,34,Active,base_nfl_roster,,
2044,Patriots,,C. Woodson,SS,S,81,24,Active,base_nfl_roster,,
2044,Patriots,,Will Campbell,LT,OL,81,21,Active,base_nfl_roster,,
2044,Patriots,,Kayshon Boutte,WR,WR,80,23,Active,base_nfl_roster,,
2044,Patriots,,Christian Barmore,DT,IDL,79,26,Active,base_nfl_roster,,
2044,Patriots,,Bryce Baringer,P,P,78,26,Active,base_nfl_roster,,
2044,Patriots,,J. Hawkins,FS,S,78,28,Active,base_nfl_roster,,
2044,Patriots,,Antonio Gibson,HB,RB,78,27,Active,base_nfl_roster,,
2044,Patriots,,Demario Douglas,WR,WR,77,24,Active,base_nfl_roster,,
2044,Patriots,,Rhamondre Stevenson,HB,RB,77,27,Active,base_nfl_roster,,
2044,Patriots,,Anfernee Jennings,REDG,EDGE,77,28,Active,base_nfl_roster,,
2044,Patriots,,Mack Hollins,WR,WR,77,31,Active,base_nfl_roster,,
2044,Patriots,,Garrett Bradbury,C,OL,76,30,Active,base_nfl_roster,,
2044,Patriots,,K'Lavon Chaisson,LEDG,EDGE,75,26,Active,base_nfl_roster,,
2044,Patriots,,Jahlani Tavai,WILL,LB,75,28,Active,base_nfl_roster,,
2044,Patriots,,Austin Hooper,TE,TE,74,30,Active,base_nfl_roster,,
2044,Patriots,,Andres Borregales,K,K,74,23,Active,base_nfl_roster,,
2044,Patriots,,Kyle Williams,WR,WR,73,22,Active,base_nfl_roster,,
2044,Patriots,,Christian Elliss,WILL,LB,73,26,Active,base_nfl_roster,,
2044,Patriots,,Khyiris Tonga,DT,IDL,73,29,Active,base_nfl_roster,,
2044,Patriots,,J. Gibbens,WILL,LB,72,26,Active,base_nfl_roster,,
2044,Patriots,,J. Wilson,LG,OL,72,22,Active,base_nfl_roster,,
2044,Patriots,,J. Westover,FB,RB,72,26,Active,base_nfl_roster,,
2044,Patriots,,M. Mapu,MIKE,LB,71,25,Active,base_nfl_roster,,
2044,Patriots,,J. Farmer,DT,IDL,71,22,Active,base_nfl_roster,,
2044,Patriots,,A. Austin,CB,CB,70,24,Active,base_nfl_roster,,
2044,Patriots,,J. Roy,DT,IDL,70,24,Active,base_nfl_roster,,
2044,Patriots,,Chad Muma,SAM,LB,70,26,Active,base_nfl_roster,,
2044,Patriots,,C. Wallace,LG,OL,69,25,Active,base_nfl_roster,,
2044,Patriots,,D. Pettus,SS,S,69,24,Active,base_nfl_roster,,
2044,Patriots,,B. Swinson,LEDG,EDGE,69,23,Active,base_nfl_roster,,
2044,Patriots,,C. Durden,DT,IDL,68,26,Active,base_nfl_roster,,
2044,Patriots,,J. Dobbs,QB,QB,68,30,Active,base_nfl_roster,,
2044,Patriots,,E. Ponder,LEDG,EDGE,68,23,Active,base_nfl_roster,,
2044,Patriots,,Efton Chism III,WR,WR,68,23,Active,base_nfl_roster,,
2044,Patriots,,Thayer Munford Jr,RT,OL,67,25,Active,base_nfl_roster,,
2044,Patriots,,Brenden Schooler,FS,S,66,28,Active,base_nfl_roster,,
2044,Patriots,,Marcellas Dial Jr,CB,CB,66,24,Active,base_nfl_roster,,
2044,Patriots,,B. Brown,C,OL,65,27,Active,base_nfl_roster,,
2044,Patriots,,K. Minor,CB,CB,65,23,Active,base_nfl_roster,,
2044,Patriots,,J. Ashby,LS,LS,65,23,Active,base_nfl_roster,,
2044,Patriots,,T. Jennings,HB,RB,65,24,Active,base_nfl_roster,,
2044,Patriots,,C. Woods,CB,CB,65,25,Active,base_nfl_roster,,
2044,Patriots,2042_alabaster_jcameron_wr,J.Cameron,WR,WR,88,23,Active,dynasty_player,Alabaster,
2044,Patriots,2042_baylor_pegbule_wr,P.Egbule,WR,WR,84,23,Active,dynasty_player,Baylor,
2044,Patriots,2042_florida_mmoody_sam,M. Moody,SAM,LB,73,23,Active,dynasty_player,Florida,Doug
2044,Patriots,2042_oklahoma_judeze_sam,J.Udeze,SAM,LB,93,23,Active,dynasty_player,Oklahoma,
2044,Patriots,2042_oregon_cpopek_wr,C.Popek,WR,WR,83,23,Active,dynasty_player,Oregon,
2044,Patriots,2042_rapidcity_ctrimble_ledg,C.Trimble,LEDG,EDGE,78,23,Active,dynasty_player,Rapid City,
2044,Patriots,2042_ucf_apaul_will,A.Paul,WILL,LB,80,23,Active,dynasty_player,UCF,
2044,Patriots,2043_alabaster_cwilliams_will,C. Williams,WILL,LB,74,22,Active,dynasty_player,Alabaster,
2044,Patriots,2043_appalachianstate_dbreida_hb,D. Breida,HB,RB,80,22,Active,dynasty_player,Appalachian State,
2044,Patriots,2043_michigan_rhyde_hb,R. Hyde,HB,RB,80,22,Active,dynasty_player,Michigan,
2044,Patriots,2043_notredame_cbutt_c,C. Butt,C,OL,82,22,Active,dynasty_player,Notre Dame,
2044,Patriots,2043_notredame_jvildor_hb,J. Vildor,HB,RB,87,22,Active,dynasty_player,Notre Dame,
2044,Patriots,2043_ohiostate_tsherry_wr,T. Sherry,WR,WR,88,22,Active,dynasty_player,Ohio State,
2044,Patriots,2043_virginiatech_nurbik_hb,N. Urbik,HB,RB,79,22,Active,dynasty_player,Virginia Tech,
2044,Eagles,,L. Johnson,RT,OL,99,35,Active,base_nfl_roster,,
2044,Eagles,,S. Barkley,HB,RB,92,28,Active,base_nfl_roster,,
2044,Eagles,,D. Smith,WR,WR,91,26,Active,base_nfl_roster,,
2044,Eagles,,J. Mailata,LT,OL,91,28,Active,base_nfl_roster,,
2044,Eagles,,Z. Baun,WILL,LB,90,28,Active,base_nfl_roster,,
2044,Eagles,,J. Carter,DT,IDL,89,24,Active,base_nfl_roster,,
2044,Eagles,,A. Brown,WR,WR,89,28,Active,base_nfl_roster,,
2044,Eagles,,Q. Mitchell,CB,CB,89,24,Active,base_nfl_roster,,
2044,Eagles,,D. Goedert,TE,TE,88,30,Active,base_nfl_roster,,
2044,Eagles,,L. Dickerson,LG,OL,85,26,Active,base_nfl_roster,,
2044,Eagles,,C. DeJean,CB,CB,85,22,Active,base_nfl_roster,,
2044,Eagles,,N. Smith Jr,LEDG,EDGE,83,24,Active,base_nfl_roster,,
2044,Eagles,,J. Hurts,QB,QB,83,27,Active,base_nfl_roster,,
2044,Eagles,,J. Davis,DT,IDL,82,25,Active,base_nfl_roster,,
2044,Eagles,,J. Phillips,REDG,EDGE,81,26,Active,base_nfl_roster,,
2044,Eagles,,R. Blankenship,FS,S,79,26,Active,base_nfl_roster,,
2044,Eagles,,B. Mann,P,P,79,27,Active,base_nfl_roster,,
2044,Eagles,,J. Campbell,MIKE,LB,79,21,Active,base_nfl_roster,,
2044,Eagles,,J. Elliott,K,K,79,30,Active,base_nfl_roster,,
2044,Eagles,,N. Dean,MIKE,LB,78,24,Active,base_nfl_roster,,
2044,Eagles,,J. Alexander,CB,CB,78,28,Active,base_nfl_roster,,
2044,Eagles,,T. Bigsby,HB,RB,77,24,Active,base_nfl_roster,,
2044,Eagles,,C. Jurgens,C,OL,77,26,Active,base_nfl_roster,,
2044,Eagles,,B. Graham,LEDG,EDGE,77,37,Active,base_nfl_roster,,
2044,Eagles,,M. Carter II,CB,CB,76,26,Active,base_nfl_roster,,
2044,Eagles,,M. Ojomo,DT,IDL,75,24,Active,base_nfl_roster,,
2044,Eagles,,J. Uche,REDG,EDGE,75,26,Active,base_nfl_roster,,
2044,Eagles,,A. Dillon,HB,RB,75,27,Active,base_nfl_roster,,
2044,Eagles,,M. Epps,FS,S,75,29,Active,base_nfl_roster,,
2044,Eagles,,A. Jackson,CB,CB,75,29,Active,base_nfl_roster,,
2044,Eagles,,J. Hunt,REDG,EDGE,74,24,Active,base_nfl_roster,,
2044,Eagles,,T. Steen,RG,OL,74,25,Active,base_nfl_roster,,
2044,Eagles,,J. Dotson,WR,WR,74,25,Active,base_nfl_roster,,
2044,Eagles,,A. Mukuba,SS,S,74,22,Active,base_nfl_roster,,
2044,Eagles,,J. Bennett,CB,CB,73,25,Active,base_nfl_roster,,
2044,Eagles,,K. Ringo,CB,CB,73,23,Active,base_nfl_roster,,
2044,Eagles,,A. Ojulari,LEDG,EDGE,73,25,Active,base_nfl_roster,,
2044,Eagles,,S. Brown,SS,S,72,25,Active,base_nfl_roster,,
2044,Eagles,,W. Shipley,HB,RB,72,23,Active,base_nfl_roster,,
2044,Eagles,,O. Okoronkwo,LEDG,EDGE,72,30,Active,base_nfl_roster,,
2044,Eagles,,M. McWilliams,CB,CB,71,23,Active,base_nfl_roster,,
2044,Eagles,,T. Robinson,DT,IDL,71,24,Active,base_nfl_roster,,
2044,Eagles,,M. Pryor,RT,OL,70,30,Active,base_nfl_roster,,
2044,Eagles,,B. Young,DT,IDL,69,24,Active,base_nfl_roster,,
2044,Eagles,,G. Calcaterra,TE,TE,69,26,Active,base_nfl_roster,,
2044,Eagles,,K. Granson,TE,TE,69,27,Active,base_nfl_roster,,
2044,Eagles,,S. Mondon Jr,WILL,LB,69,22,Active,base_nfl_roster,,
2044,Eagles,,J. Wilson,WR,WR,68,24,Active,base_nfl_roster,,
2044,Eagles,,D. Cooper,WR,WR,68,23,Active,base_nfl_roster,,
2044,Eagles,,J. Trotter Jr,SAM,LB,67,22,Active,base_nfl_roster,,
2044,Eagles,,C. Hughlett,LS,LS,67,35,Active,base_nfl_roster,,
2044,Eagles,,F. Johnson,LT,OL,66,28,Active,base_nfl_roster,,
2044,Eagles,,C. Williams,RT,OL,66,21,Active,base_nfl_roster,,
2044,Eagles,,S. Howell,QB,QB,65,24,Active,base_nfl_roster,,
2044,Eagles,2042_baylor_oteamer_wr,O.Teamer,WR,WR,83,23,Active,dynasty_player,Baylor,
2044,Eagles,2042_byu_jmesa_rg,J.Mesa,RG,OL,88,23,Active,dynasty_player,BYU,
2044,Eagles,2042_michigan_wcrumpler_c,W.Crumpler,C,OL,76,23,Active,dynasty_player,Michigan,
2044,Eagles,2042_oregon_sjennings_wr,S.Jennings,WR,WR,91,23,Active,dynasty_player,Oregon,
2044,Eagles,2042_pennstate_dantwine_fs,D.Antwine,FS,S,79,23,Active,dynasty_player,Penn State,
2044,Eagles,2042_tcu_tdemar_mike,T.DeMar,MIKE,LB,94,23,Active,dynasty_player,TCU,
2044,Eagles,2042_usc_djudd_wr,D.Judd,WR,WR,81,23,Active,dynasty_player,USC,
2044,Eagles,2043_appalachianstate_trheem_ss,T. Rheem,SS,S,76,22,Active,dynasty_player,Appalachian State,
2044,Eagles,2043_miami_ftautu_dt,F. Tautu,DT,IDL,89,22,Active,dynasty_player,Miami,
2044,Eagles,2043_nebraska_gjohnson_cb,G. Johnson,CB,CB,84,22,Active,dynasty_player,Nebraska,
2044,Eagles,2043_ohiostate_tbannon_fs,T. Bannon,FS,S,79,22,Active,dynasty_player,Ohio State,
2044,Eagles,2043_pennstate_mellefson_rt,M. Ellefson,RT,OL,75,22,Active,dynasty_player,Penn State,
2044,Eagles,2043_texas_obush_ledg,O. Bush,LEDG,EDGE,76,22,Active,dynasty_player,Texas,
2044,Eagles,2043_washington_jlarocque_redg,J. LaRocque,REDG,EDGE,81,22,Active,dynasty_player,Washington,
2044,Chiefs,,Creed Humphrey,C,OL,95,27,Active,base_nfl_roster,,
2044,Chiefs,,Trent McDuffie,CB,CB,94,24,Active,base_nfl_roster,,
2044,Chiefs,,Chris Jones,DT,IDL,94,31,Active,base_nfl_roster,,
2044,Chiefs,,Patrick Mahomes,QB,QB,92,29,Active,base_nfl_roster,,
2044,Chiefs,,Trey Smith,RG,OL,91,26,Active,base_nfl_roster,,
2044,Chiefs,,Travis Kelce,TE,TE,90,35,Active,base_nfl_roster,,
2044,Chiefs,,Drue Tranquill,WILL,LB,89,30,Active,base_nfl_roster,,
2044,Chiefs,,Rashee Rice,WR,WR,85,25,Active,base_nfl_roster,,
2044,Chiefs,,Leo Chenal,SAM,LB,84,24,Active,base_nfl_roster,,
2044,Chiefs,,Josh Simmons,LT,OL,81,22,Active,base_nfl_roster,,
2044,Chiefs,,Harrison Butker,K,K,81,30,Active,base_nfl_roster,,
2044,Chiefs,,Bryan Cook,FS,S,80,25,Active,base_nfl_roster,,
2044,Chiefs,,Jaylen Watson,CB,CB,79,26,Active,base_nfl_roster,,
2044,Chiefs,,Xavier Worthy,WR,WR,79,22,Active,base_nfl_roster,,
2044,Chiefs,,Kareem Hunt,HB,RB,79,30,Active,base_nfl_roster,,
2044,Chiefs,,Marquise Brown,WR,WR,78,28,Active,base_nfl_roster,,
2044,Chiefs,,Kristian Fulton,CB,CB,77,26,Active,base_nfl_roster,,
2044,Chiefs,,Mike Danna,REDG,EDGE,77,27,Active,base_nfl_roster,,
2044,Chiefs,,Isiah Pacheco,HB,RB,76,25,Active,base_nfl_roster,,
2044,Chiefs,,Matt Araiza,P,P,75,25,Active,base_nfl_roster,,
2044,Chiefs,,Tyquan Thornton,WR,WR,75,29,Active,base_nfl_roster,,
2044,Chiefs,,Jawaan Taylor,RT,OL,75,27,Active,base_nfl_roster,,
2044,Chiefs,,Charles Omenihu,LEDG,EDGE,75,28,Active,base_nfl_roster,,
2044,Chiefs,,Kingsley Suamataia,LG,OL,75,22,Active,base_nfl_roster,,
2044,Chiefs,,James Winchester,LS,LS,75,36,Active,base_nfl_roster,,
2044,Chiefs,,J. Williams,CB,CB,74,25,Active,base_nfl_roster,,
2044,Chiefs,,Dameon Pierce,HB,RB,74,25,Active,base_nfl_roster,,
2044,Chiefs,,Anthony Gillotte,REDG,EDGE,73,22,Active,base_nfl_roster,,
2044,Chiefs,,B. Smith,HB,RB,73,22,Active,base_nfl_roster,,
2044,Chiefs,,Jaden Hicks,SS,S,73,23,Active,base_nfl_roster,,
2044,Chiefs,,N. Johnson,CB,CB,73,27,Active,base_nfl_roster,,
2044,Chiefs,,Derrick Nnadi,DT,IDL,72,29,Active,base_nfl_roster,,
2044,Chiefs,,Felix Anudike-Uzomah,REDG,EDGE,72,23,Active,base_nfl_roster,,
2044,Chiefs,,M. Caliendo,RG,OL,65,27,Active,base_nfl_roster,,
2044,Chiefs,,Devin Bush,SS,S,65,28,Active,base_nfl_roster,,
2044,Chiefs,,K. Knowles,CB,CB,64,22,Active,base_nfl_roster,,
2044,Chiefs,,Nikko Remigio,WR,WR,67,25,Active,base_nfl_roster,,
2044,Chiefs,,M. Edwards,FS,S,70,29,Active,base_nfl_roster,,
2044,Chiefs,,Gardner Minshew,QB,QB,70,29,Active,base_nfl_roster,,
2044,Chiefs,,W. Morris,LT,OL,69,24,Active,base_nfl_roster,,
2044,Chiefs,,J. Wiley,TE,TE,69,24,Active,base_nfl_roster,,
2044,Chiefs,,Z. Pickens,DT,IDL,68,25,Active,base_nfl_roster,,
2044,Chiefs,,C. Roland-Wallace,CB,CB,67,23,Active,base_nfl_roster,,
2044,Chiefs,,J. Bassa,WILL,LB,67,22,Active,base_nfl_roster,,
2044,Chiefs,,R. Tonyan,TE,TE,67,31,Active,base_nfl_roster,,
2044,Chiefs,,J. Robinson,LEDG,EDGE,66,27,Active,base_nfl_roster,,
2044,Chiefs,,H. Nourzad,C,OL,66,25,Active,base_nfl_roster,,
2044,Chiefs,,N. Gray,TE,TE,74,26,Active,base_nfl_roster,,
2044,Chiefs,,N. Williams,CB,CB,73,22,Active,base_nfl_roster,,
2044,Chiefs,,J. Moore,RT,OL,71,27,Active,base_nfl_roster,,
2044,Chiefs,,J. Tillery,DT,IDL,71,28,Active,base_nfl_roster,,
2044,Chiefs,,O. Norman-Lott,DT,IDL,71,23,Active,base_nfl_roster,,
2044,Chiefs,,J. Royals,WR,WR,71,22,Active,base_nfl_roster,,
2044,Chiefs,,M. Pennel,DT,IDL,71,34,Active,base_nfl_roster,,
2044,Chiefs,2042_alabama_mcheeseman_fs,M.Cheeseman,FS,S,71,23,Active,dynasty_player,Alabama,
2044,Chiefs,2042_georgia_fnicks_wr,F.Nicks,WR,WR,80,23,Active,dynasty_player,Georgia,
2044,Chiefs,2042_oklahoma_klobato_will,K.Lobato,WILL,LB,93,23,Active,dynasty_player,Oklahoma,
2044,Chiefs,2042_smu_tpool_wr,T.Pool,WR,WR,84,23,Active,dynasty_player,SMU,
2044,Chiefs,2042_southernmississippi_jmadu_wr,J.Madu,WR,WR,90,23,Active,dynasty_player,Southern Mississippi,
2044,Chiefs,2042_texas_eboyko_wr,E.Boyko,WR,WR,87,23,Active,dynasty_player,Texas,
2044,Chiefs,2042_wisconsin_tkahn_wr,T.Kahn,WR,WR,86,23,Active,dynasty_player,Wisconsin,
2044,Chiefs,2043_kentucky_dgash_ledg,D. Gash,LEDG,EDGE,72,22,Active,dynasty_player,Kentucky,
2044,Chiefs,2043_louisville_nlambo_wr,N. Lambo,WR,WR,71,22,Active,dynasty_player,Louisville,
2044,Chiefs,2043_oklahoma_vforsett_cb,V. Forsett,CB,CB,88,22,Active,dynasty_player,Oklahoma,
2044,Chiefs,2043_oregon_staumoepeau_ledg,S. Taumoepeau,LEDG,EDGE,79,22,Active,dynasty_player,Oregon,
2044,Chiefs,2043_pennstate_nbrink_ledg,N. Brink,LEDG,EDGE,87,22,Active,dynasty_player,Penn State,
2044,Chiefs,2043_usc_tlamm_ledg,T. Lamm,LEDG,EDGE,76,22,Active,dynasty_player,USC,
2044,Chiefs,2043_wyoming_pking_redg,P. King,REDG,EDGE,83,22,Active,dynasty_player,Wyoming,
2044,Dolphins,,Tyreek Hill,WR,WR,92,31,Active,base_nfl_roster,,
2044,Dolphins,,M. Fitzpatrick,FS,S,89,28,Active,base_nfl_roster,,
2044,Dolphins,,D. Achane,HB,RB,87,23,Active,base_nfl_roster,,
2044,Dolphins,,J. Waddle,WR,WR,86,26,Active,base_nfl_roster,,
2044,Dolphins,,A. Brewer,C,OL,85,27,Active,base_nfl_roster,,
2044,Dolphins,,Z. Sieler,DT,IDL,83,29,Active,base_nfl_roster,,
2044,Dolphins,,J. Brooks,MIKE,LB,82,27,Active,base_nfl_roster,,
2044,Dolphins,,R. Douglas,CB,CB,82,30,Active,base_nfl_roster,,
2044,Dolphins,,D. Waller,TE,TE,82,32,Active,base_nfl_roster,,
2044,Dolphins,,P. Paul,LT,OL,80,23,Active,base_nfl_roster,,
2044,Dolphins,,J. Bailey,P,P,78,28,Active,base_nfl_roster,,
2044,Dolphins,,B. Chubb,REDG,EDGE,78,29,Active,base_nfl_roster,,
2044,Dolphins,,T. Dodson,WILL,LB,77,27,Active,base_nfl_roster,,
2044,Dolphins,,J. Sanders,K,K,77,29,Active,base_nfl_roster,,
2044,Dolphins,,J. Daniels,RG,OL,77,27,Active,base_nfl_roster,,
2044,Dolphins,,K. Kohou,CB,CB,76,26,Active,base_nfl_roster,,
2044,Dolphins,,J. Jones,CB,CB,76,27,Active,base_nfl_roster,,
2044,Dolphins,,A. Mattison,HB,RB,75,27,Active,base_nfl_roster,,
2044,Dolphins,,K. Grant,DT,IDL,75,21,Active,base_nfl_roster,,
2044,Dolphins,,C. Robinson,LEDG,EDGE,75,22,Active,base_nfl_roster,,
2044,Dolphins,,I. Melifonwu,SS,S,74,26,Active,base_nfl_roster,,
2044,Dolphins,,N. Westbrook-Ikhine,WR,WR,74,28,Active,base_nfl_roster,,
2044,Dolphins,,A. Jackson,RT,OL,74,26,Active,base_nfl_roster,,
2044,Dolphins,,T. Tagovailoa,QB,QB,74,27,Active,base_nfl_roster,,
2044,Dolphins,,A. Ingold,FB,RB,74,29,Active,base_nfl_roster,,
2044,Dolphins,,C. Strange,RG,OL,73,27,Active,base_nfl_roster,,
