YEAR,TEAM,NAME,POS,YEAR_CLASS,OVR,SPD,ACC,AGI,COD,STR,AWR,THP,THV,THA,THS,TRL,ELU,CAR,CTH,SPC,RLS,MCV,ZCV,PRC,TAK,POW,BKB,BLK,PBK,RBK
2042,South Carolina,J.Baggett,MIKE,SR,85,85,82,79,77,81,79,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,J.Husein,MIKE,SR,84,87,92,86,83,78,76,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,J.Phung,SAM,SR (RS),83,71,82,81,74,63,81,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,J.Shittu,MIKE,SO (RS),83,87,92,87,85,82,79,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,F.Zimmons,HB,SR (RS),83,82,86,89,95,70,79,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,J.Revis,CB,SO (RS),82,93,93,92,88,56,79,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,J.Hales,WILL,SO (RS),82,82,91,86,87,70,75,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,G.Goda,DT,SR (RS),82,78,84,72,64,86,76,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,J.Silvestro,WR,SR (RS),82,86,90,93,85,70,79,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,J.Galette,LT,SR (RS),81,58,77,77,31,90,74,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,T.Miranda,TE,JR,81,79,80,71,75,83,69,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,B.Murray,QB,SR (RS),81,86,90,90,90,68,78,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,G.Okweugbunam,LEDG,SO (RS),80,68,79,72,62,83,71,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,J.Lanier,C,FR (RS),80,62,79,75,63,89,70,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,S.Shuler,P,FR,80,70,69,77,62,34,74,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,P.Kiernan,WR,SR (RS),80,83,82,89,92,79,68,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
2042,South Carolina,D.Purifoy,WILL,JR (RS),80,81,85,84,77,67,75,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,E.Nunez,P,SR (RS),92,82,77,74,57,28,91,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,X.Sexton,REDG,SR (RS),89,88,88,88,70,91,87,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,K.Butts,TE,SR,87,76,81,78,77,83,74,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,T.Cota,RG,SR,87,60,84,78,53,98,72,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,T.Apple,QB,JR (RS),86,90,90,92,92,59,83,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,D.Childers,RG,SR (RS),86,58,80,88,78,91,80,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,M.Neilon,CB,JR,83,87,91,92,88,54,74,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,M.Mohamed,WR,SR,80,86,86,82,75,67,86,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,J.Apple,K,SO (RS),80,70,73,76,58,36,75,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,R.Bainivalu,HB,SR (RS),80,90,89,86,88,70,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,N.Meadows,FB,SR,80,80,78,78,74,77,71,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,M.Oluwatimi,LG,SR (RS),79,63,83,71,44,84,62,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,G.Blum,HB,JR (RS),79,87,90,94,93,65,72,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,S.Pack,WR,JR (RS),78,89,87,96,87,62,73,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,K.Fleming,DT,SO,78,60,75,68,52,92,61,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,J.Coats,C,JR (RS),78,70,80,73,44,83,71,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,R.Balkissoon,WR,JR (RS),78,83,83,92,91,76,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,J.Butcher,WR,JR (RS),78,87,95,81,86,71,78,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,L.Deablo,TE,JR,77,74,80,71,75,80,69,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
2042,Southern Mississippi,T.Shields,FS,SR (RS),77,89,86,82,81,64,76,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,I.Toilolo,QB,SR (RS),94,80,78,86,83,58,84,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,L.Cameron,MIKE,SR,92,84,92,83,82,89,91,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,J.Hammer,WR,SR (RS),88,81,83,86,92,69,79,0,0,0,0,0,0,81,85,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,T.Beal,REDG,SR,88,82,88,84,68,94,79,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,A.Edds,SAM,JR (RS),87,82,90,80,75,75,80,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,J.Doubs,C,SR (RS),87,83,84,83,60,94,81,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,G.Bojorquez,K,SR (RS),87,75,76,74,56,34,84,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,D.Wrotto,HB,SR (RS),86,86,93,92,90,77,84,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,T.Havenstein,TE,SO (RS),85,75,81,73,71,81,72,0,0,0,0,0,0,75,56,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,D.Riggs,SAM,SO (RS),84,84,89,69,82,85,76,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,E.Pakulak,REDG,JR (RS),84,71,75,68,70,92,78,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,L.Stanford,WR,JR (RS),84,94,94,91,87,76,86,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,D.Boulware,MIKE,SO,84,83,94,78,80,83,78,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,C.Oden,P,SR (RS),83,73,71,71,57,28,79,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,J.Jerman,P,FR (RS),83,71,68,72,58,35,76,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,J.Frese,FS,JR (RS),83,83,85,76,70,56,76,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,J.Santiago,P,SO (RS),82,70,70,77,52,31,74,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,M.Dingle,HB,FR (RS),82,86,90,87,87,80,81,0,0,0,0,0,82,84,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,W.Ball,REDG,SR (RS),82,84,85,78,68,87,78,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Stanford,B.Cummins,QB,JR (RS),81,81,87,90,87,57,67,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,C.Daly,HB,JR,90,95,98,94,91,86,74,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,J.Montgomery,MIKE,JR,88,84,92,80,81,85,86,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,J.Thomas,P,SO (RS),86,70,68,70,49,25,79,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,D.Martino,QB,JR (RS),85,83,88,94,92,59,80,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,F.Ellington,LEDG,JR (RS),84,81,85,86,63,85,80,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,D.Vick,SS,SR,84,94,90,85,90,60,76,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,A.Parish,REDG,SR (RS),83,71,80,69,69,86,85,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,K.Milburn,WILL,SR,83,81,84,78,75,75,84,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,M.Samuel,HB,SO (RS),83,82,86,79,76,90,80,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,D.Tonges,WR,SO,82,91,94,92,95,71,78,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,D.Cisco,P,SR (RS),82,73,72,75,60,31,73,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,P.Rhodes,LG,SO,82,61,60,66,51,85,68,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,K.Chancey,LT,SR (RS),81,54,65,82,62,83,83,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,R.Boyce,TE,JR,81,84,82,85,68,77,71,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,L.Metchie,K,JR (RS),80,72,75,77,60,33,73,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,D.Tabor,RG,JR,79,58,73,82,60,80,83,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,E.Pouncey,WR,SR,79,81,82,83,87,64,78,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,D.Shurmur,HB,JR (RS),78,84,85,87,90,74,72,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,H.Cone,WR,JR (RS),78,92,91,86,82,57,73,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
2042,Syracuse,J.Vazquez,RG,SR (RS),76,58,79,77,73,87,76,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,M.McCauley,MIKE,SR (RS),99,91,93,87,84,82,88,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,J.DeMar,WILL,SR (RS),91,87,91,91,85,80,87,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,B.Dickens,CB,SR (RS),91,92,90,88,99,78,83,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,A.Swaim,RG,JR,91,64,78,87,75,86,91,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,D.Corner,CB,SR,90,99,99,97,98,66,77,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,A.Ybarra,MIKE,SR (RS),89,83,91,86,87,78,78,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,J.Volk,SS,SR (RS),89,97,88,81,78,74,80,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,A.Kwon,LG,SR (RS),88,72,81,88,35,84,93,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,T.Shipman,CB,SR,88,90,92,87,98,72,85,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,R.Stork,WR,SR,87,92,90,90,86,58,83,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,C.Atogwe,FS,SR (RS),87,93,94,89,90,68,76,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,W.Pelshak,WILL,SR (RS),87,80,88,67,73,84,72,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,A.Hitchcock,WR,SR (RS),85,84,82,91,85,83,91,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,O.Eberle,HB,SO,85,86,91,88,86,79,74,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,D.Jacques,WR,FR (RS),84,88,93,92,81,73,67,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,J.Keener,CB,SR (RS),83,88,91,91,99,54,83,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,J.Lang,SAM,SR (RS),83,76,84,79,76,78,77,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,S.Wade,MIKE,SO (RS),83,85,90,84,82,76,72,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,W.Nielsen,RT,SO (RS),83,55,79,77,60,91,83,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,TCU,P.Ojeda,CB,SR (RS),83,92,90,88,92,49,66,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,A.Peters,WILL,JR,88,88,93,80,79,80,83,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,G.Ojulari,P,SR (RS),86,73,74,76,45,33,86,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,D.Burton,WR,SR (RS),84,87,87,90,85,76,82,0,0,0,0,0,0,81,92,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,P.Wilds,WR,JR (RS),83,89,89,80,82,83,84,0,0,0,0,0,0,70,84,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,F.Rourke,MIKE,SR (RS),83,84,85,83,78,73,80,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,J.Sharp,FS,SR (RS),82,80,82,76,76,60,69,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,E.Speed,LG,JR (RS),82,61,81,90,76,91,71,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,D.Cronin,HB,SO (RS),81,84,86,78,79,79,81,0,0,0,0,0,0,85,88,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,J.Creagh,P,FR (RS),81,70,68,71,45,36,72,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,D.Azumah,P,SR (RS),80,75,76,72,59,34,69,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,N.Gash,LT,JR (RS),80,58,67,81,31,88,84,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,P.Cox,RT,SR (RS),80,58,76,78,64,80,75,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,V.Boss,P,SO (RS),79,68,68,74,56,30,69,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,L.Sullivan,MIKE,JR,79,78,88,71,77,80,71,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,J.Tejeda,K,FR,79,71,68,72,45,26,74,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,B.Bavaro,K,SO (RS),78,71,74,73,56,29,71,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,Z.Nevis,DT,SR,78,62,74,61,51,90,74,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,C.Wiegert,MIKE,JR (RS),78,79,86,79,77,73,81,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,D.Kaser,HB,JR (RS),78,82,86,83,81,74,84,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2042,Temple,K.Manderino,P,FR,77,69,69,77,61,31,70,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,D.Ogbu,QB,JR (RS),92,81,93,99,91,59,91,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,T.Agholor,WR,JR (RS),92,91,96,99,99,62,85,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,J.Paul,WR,SR (RS),92,90,87,96,93,65,83,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,M.Castillo,TE,SR (RS),91,86,86,87,82,77,83,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,J.Moran,WR,JR (RS),88,93,92,93,84,77,75,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,J.Grasu,WR,SR (RS),88,94,93,94,93,70,85,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,S.Stockton,WR,JR (RS),88,89,91,90,94,69,82,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,J.Osgood,LEDG,JR (RS),87,81,86,80,70,95,80,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,M.Cushing,HB,SO (RS),87,87,90,92,88,81,82,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,M.Nwagbuo,CB,JR,87,97,92,90,96,60,79,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,L.Sanders,WR,SR,87,88,89,88,85,82,83,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,R.Lewis,TE,SR (RS),86,80,85,79,77,83,72,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,R.Baird,CB,SR (RS),86,90,91,90,91,50,62,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,T.Good,TE,JR (RS),86,86,81,87,76,84,74,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,M.Merrick,TE,JR (RS),86,85,83,84,75,81,69,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,V.Barrington,WR,JR (RS),86,95,95,89,87,61,73,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,C.Heller,QB,FR (RS),85,87,93,89,87,64,74,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,B.Nichols,QB,FR (RS),84,81,89,87,90,51,82,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,T.Prince,LG,SR (RS),84,69,79,73,45,80,75,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Tennessee,D.Philbin,TE,SR (RS),84,81,83,81,71,78,83,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,J.Lane,WILL,SR (RS),99,92,99,89,92,86,85,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,R.Ringo,RT,SR,97,69,84,76,53,84,89,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,K.Sturm,WR,JR (RS),97,95,94,99,99,74,88,0,0,0,0,0,0,80,96,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,O.Bush,LEDG,SR (RS),96,87,92,91,68,89,88,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,J.Abram,DT,SR (RS),95,78,81,76,65,97,83,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,J.Ellington,WR,JR (RS),94,90,92,98,85,70,89,0,0,0,0,0,0,91,93,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,J.Campanaro,QB,JR,94,76,88,90,84,52,91,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,J.Brown,WR,SR (RS),94,92,97,99,97,69,87,0,0,0,0,0,0,82,97,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,J.Lorello,CB,SR,93,98,99,98,96,69,86,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,C.Devoe,CB,JR (RS),93,92,94,91,99,65,86,0,0,0,0,0,0,79,0,0,0,61,0,0,0,0,0,0,0,0
2042,Texas,S.Cho,RT,SR (RS),93,77,95,81,57,88,72,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,K.Rich,C,SR (RS),92,68,79,89,73,91,87,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,27,0
2042,Texas,G.Palczewski,LT,JR (RS),91,65,87,79,67,89,83,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,48,0
2042,Texas,R.Duck,DT,JR,91,78,82,66,65,95,85,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,R.Generals,WR,SR (RS),90,85,93,99,99,69,87,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,R.Bowling,FS,SR,90,94,94,91,92,71,80,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,M.Mendez,SS,JR,90,95,93,90,91,63,79,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,R.Downs,WR,SO,89,87,92,99,97,66,77,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,M.Firkser,QB,SO (RS),89,81,87,86,86,53,77,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas,W.Vizcaino,REDG,SO (RS),89,92,93,85,66,81,73,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,J.Flemister,WR,SR (RS),93,87,96,99,94,64,86,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,A.Chunn,LT,JR (RS),91,72,86,88,55,89,74,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,J.Gaston,RT,JR (RS),91,77,90,90,53,90,79,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,M.Vargas,QB,SR (RS),91,97,99,96,86,80,81,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,S.Sturm,MIKE,JR (RS),91,90,90,86,82,79,79,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,P.Armour,WR,SR (RS),90,91,92,95,87,86,81,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,G.Byard,RG,JR (RS),90,68,75,65,48,81,83,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,A.Van Dyke,SAM,JR (RS),89,84,91,79,81,93,87,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,E.Stewart,CB,JR (RS),89,87,91,85,99,64,81,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,B.Wilson,RT,JR (RS),89,63,84,78,66,84,83,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,J.Cheek,RG,SR (RS),88,66,81,86,80,96,82,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,T.Israel,CB,SR (RS),88,92,88,90,93,61,76,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,C.Godwin,MIKE,JR (RS),88,85,93,88,88,71,86,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,J.Blount,HB,JR (RS),88,87,91,88,87,86,84,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,D.Swope,HB,SR,88,91,92,90,92,68,82,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,S.Shelby,LT,SR (RS),88,76,88,79,56,90,74,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,C.Briscoe,RG,JR (RS),87,64,74,78,68,88,85,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,D.Kumerow,SAM,SR (RS),87,87,90,81,76,80,79,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,K.Wilkes,CB,SO (RS),87,96,97,97,97,66,75,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas A&M,J.Osgood,WR,JR (RS),86,84,84,80,79,70,84,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas State,P.Beard,WILL,SR (RS),95,80,86,86,79,78,89,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas State,G.Jewel,TE,JR (RS),83,73,74,69,65,76,79,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas State,B.Stoner,RG,SR (RS),82,60,74,73,50,77,70,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas State,K.Ahanotu,WILL,SR (RS),81,81,85,84,76,58,83,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Texas State,D.Ficken,HB,SR (RS),80,81,82,88,86,76,90,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0
