Season,PlayerID,Player,NFLTeam,Pos,PosBucket,Age,Role,OverallStart,OverallEnd,PeakOVR,ProOutcome,DevelopmentCurve,Games,Starts,StatLine,ProBowl,AllPro,MVPVotes,SuperBowlWin,SuperBowlAppear,CareerValue,Status
2043,BASE::saints::cyoung::ledg,C. Young,Saints,LEDG,EDGE,26,Starter,81,82,82,Base NFL Veteran,Normal,15,8,"68 tackles, 4 sacks",No,No,0,No,No,44.0,Active
2043,BASE::saints::akamara::hb,A. Kamara,Saints,HB,RB,30,Starter,80,80,80,Base NFL Veteran,Normal,17,8,"1086 rush yds, 7 rush TD",No,No,0,No,No,43.2,Active
2043,BASE::saints::cjordan::ledg,C. Jordan,Saints,LEDG,EDGE,36,Starter,80,78,80,Base NFL Veteran,Normal,11,11,"49 tackles, 3 sacks",No,No,0,No,No,46.0,Retired
2043,BASE::saints::jjohnson::te,J. Johnson,Saints,TE,TE,28,Starter,79,79,79,Base NFL Veteran,Normal,15,10,"1037 rec yds, 4 rec TD",No,No,0,No,No,45.2,Active
2043,BASE::saints::cgranderson::redg,C. Granderson,Saints,REDG,EDGE,28,Starter,79,80,80,Base NFL Veteran,Normal,12,10,"66 tackles, 3 sacks",No,No,0,No,No,45.6,Active
2043,BASE::saints::zwood::ls,Z. Wood,Saints,LS,LS,32,Depth,79,79,79,Base NFL Veteran,Normal,12,2,"12 games, 2 starts",No,No,0,No,No,35.6,Active
2043,BASE::saints::jblackmon::ss,J. Blackmon,Saints,SS,S,27,Starter,78,78,78,Base NFL Veteran,Normal,16,15,"70 tackles, 3 INT",No,No,0,No,No,50.8,Active
2043,BASE::saints::dgodchaux::dt,D. Godchaux,Saints,DT,IDL,30,Starter,78,77,78,Base NFL Veteran,Normal,15,5,"61 tackles, 3 sacks",No,No,0,No,No,38.3,Active
2043,BASE::saints::ataylor::cb,A. Taylor,Saints,CB,CB,26,Starter,77,77,77,Base NFL Veteran,Normal,13,7,"48 tackles, 0 INT",No,No,0,No,No,40.7,Active
2043,BASE::saints::jsanker::ss,J. Sanker,Saints,SS,S,22,Starter,77,78,78,Base NFL Veteran,Normal,12,11,"49 tackles, 2 INT",No,No,0,No,No,46.0,Active
2043,BASE::saints::kbanksjr::lt,K. Banks Jr,Saints,LT,OL,21,Depth,77,79,79,Base NFL Veteran,Normal,15,1,"15 games, 1 starts",No,No,0,No,No,34.4,Active
2043,BASE::saints::tshough::qb,T. Shough,Saints,QB,QB,25,Starter,77,78,78,Base NFL Veteran,Normal,12,12,"3250 pass yds, 17 pass TD",No,No,0,No,No,47.2,Active
2043,BASE::saints::tfuaga::rt,T. Fuaga,Saints,RT,OL,23,Depth,77,79,79,Base NFL Veteran,Normal,10,2,"10 games, 2 starts",No,No,0,No,No,35.6,Active
2043,BASE::saints::csmyth::k,C. Smyth,Saints,K,K,24,Depth,77,78,78,Base NFL Veteran,Normal,9,1,"9 games, 1 starts",No,No,0,No,No,34.0,Active
2043,BASE::saints::kmiller::hb,K. Miller,Saints,HB,RB,23,Starter,76,78,78,Base NFL Veteran,Normal,14,7,"918 rush yds, 5 rush TD",No,No,0,No,No,41.2,Active
2043,BASE::saints::cruiz::rg,C. Ruiz,Saints,RG,OL,26,Depth,76,77,77,Base NFL Veteran,Normal,8,0,"8 games, 0 starts",No,No,0,No,No,32.3,Active
2043,BASE::saints::kmckinstry::cb,K. McKinstry,Saints,CB,CB,22,Starter,76,77,77,Base NFL Veteran,Normal,16,14,"62 tackles, 3 INT",No,No,0,No,No,49.1,Active
2043,BASE::saints::bbresee::dt,B. Bresee,Saints,DT,IDL,23,Starter,75,75,75,Base NFL Veteran,Normal,14,11,"54 tackles, 0 sacks",No,No,0,No,No,44.7,Active
2043,BASE::saints::pwerner::will,P. Werner,Saints,WILL,LB,27,Starter,75,76,76,Base NFL Veteran,Normal,13,7,"46 tackles, 2 sacks",No,No,0,No,No,40.3,Active
2043,BASE::saints::jhowden::fs,J. Howden,Saints,FS,S,25,Rotation,74,74,74,Base NFL Veteran,Normal,13,0,"43 tackles, 3 INT",No,No,0,No,No,31.1,Active
2043,BASE::saints::nshepherd::dt,N. Shepherd,Saints,DT,IDL,31,Rotation,74,73,74,Base NFL Veteran,Normal,15,3,"52 tackles, 0 sacks",No,No,0,No,No,34.3,Active
2043,BASE::saints::thill::te,T. Hill,Saints,TE,TE,35,Rotation,74,73,74,Base NFL Veteran,Normal,13,4,"1012 rec yds, 8 rec TD",No,No,0,No,No,35.5,Active
2043,BASE::saints::dvele::wr,D. Vele,Saints,WR,WR,27,Rotation,74,75,75,Base NFL Veteran,Normal,14,3,"1119 rec yds, 9 rec TD",No,No,0,No,No,35.1,Active
2043,BASE::saints::uamadi::cb,U. Amadi,Saints,CB,CB,28,Rotation,73,73,73,Base NFL Veteran,Normal,14,4,"63 tackles, 1 INT",No,No,0,No,No,35.5,Active
2043,BASE::saints::jbullard::dt,J. Bullard,Saints,DT,IDL,31,Rotation,73,73,73,Base NFL Veteran,Normal,15,5,"58 tackles, 3 sacks",No,No,0,No,No,36.7,Active
2043,BASE::saints::qriley::cb,Q. Riley,Saints,CB,CB,24,Rotation,73,74,74,Base NFL Veteran,Normal,13,4,"42 tackles, 2 INT",No,No,0,No,No,35.9,Active
2043,BASE::saints::jpolk::wr,J. Polk,Saints,WR,WR,23,Rotation,73,75,75,Base NFL Veteran,Normal,17,5,"1104 rec yds, 5 rec TD",No,No,0,No,No,37.5,Active
2043,BASE::saints::dradunz::lg,D. Radunz,Saints,LG,OL,27,Depth,72,72,72,Base NFL Veteran,Normal,14,3,"14 games, 3 starts",No,No,0,No,No,33.8,Active
2043,BASE::saints::tburgess::ss,T. Burgess,Saints,SS,S,26,Rotation,72,73,73,Base NFL Veteran,Normal,15,5,"58 tackles, 0 INT",No,No,0,No,No,36.7,Active
2043,BASE::saints::fmoreau::te,F. Moreau,Saints,TE,TE,28,Rotation,72,73,73,Base NFL Veteran,Normal,17,5,"1252 rec yds, 6 rec TD",No,No,0,No,No,36.7,Active
2043,BASE::saints::dneal::hb,D. Neal,Saints,HB,RB,22,Rotation,72,73,73,Base NFL Veteran,Normal,12,5,"894 rush yds, 8 rush TD",No,No,0,No,No,36.7,Active
2043,BASE::saints::iyiadom::cb,I. Yiadom,Saints,CB,CB,29,Rotation,72,72,72,Base NFL Veteran,Normal,14,4,"43 tackles, 3 INT",No,No,0,No,No,35.0,Active
2043,BASE::saints::tpalmer::wr,T. Palmer,Saints,WR,WR,24,Rotation,71,72,72,Base NFL Veteran,Normal,15,2,"1246 rec yds, 7 rec TD",No,No,0,No,No,32.6,Active
2043,BASE::saints::lfortner::c,L. Fortner,Saints,C,OL,27,Depth,71,72,72,Base NFL Veteran,Normal,14,0,"14 games, 0 starts",No,No,0,No,No,30.2,Active
2043,BASE::saints::mdavis::cb,M. Davis,Saints,CB,CB,30,Rotation,71,71,71,Base NFL Veteran,Normal,16,1,"46 tackles, 1 INT",No,No,0,No,No,31.0,Active
2043,BASE::saints::bmeans::wr,B. Means,Saints,WR,WR,25,Rotation,70,71,71,Base NFL Veteran,Normal,11,3,"1070 rec yds, 7 rec TD",No,No,0,No,No,33.4,Active
2043,BASE::saints::crumphii::redg,C. Rumph II,Saints,REDG,EDGE,26,Rotation,70,70,70,Base NFL Veteran,Normal,15,1,"54 tackles, 0 sacks",No,No,0,No,No,30.6,Active
2043,BASE::saints::dstutsman::mike,D. Stutsman,Saints,MIKE,LB,22,Rotation,70,72,72,Base NFL Veteran,Normal,13,3,"56 tackles, 0 sacks",No,No,0,No,No,33.8,Active
2043,BASE::saints::aestime::hb,A. Estime,Saints,HB,RB,21,Rotation,70,72,72,Base NFL Veteran,Normal,17,6,"850 rush yds, 4 rush TD",No,No,0,No,No,37.4,Active
2043,BASE::saints::srattler::qb,S. Rattler,Saints,QB,QB,24,Backup,70,72,72,Base NFL Veteran,Normal,12,1,"2651 pass yds, 12 pass TD",No,No,0,No,No,31.4,Active
2043,BASE::saints::dpettis::wr,D. Pettis,Saints,WR,WR,29,Rotation,70,69,70,Base NFL Veteran,Normal,13,2,"875 rec yds, 4 rec TD",No,No,0,No,No,31.4,Active
2043,BASE::saints::mtipton::wr,M. Tipton,Saints,WR,WR,24,Rotation,70,72,72,Base NFL Veteran,Normal,14,1,"991 rec yds, 5 rec TD",No,No,0,No,No,31.4,Active
2043,BASE::saints::kboyd::dt,K. Boyd,Saints,DT,IDL,25,Rotation,70,70,70,Base NFL Veteran,Normal,13,2,"50 tackles, 2 sacks",No,No,0,No,No,31.8,Active
2043,BASE::saints::jwilliams::dt,J. Williams,Saints,DT,IDL,30,Rotation,69,68,69,Base NFL Veteran,Normal,16,0,"57 tackles, 0 sacks",No,No,0,No,No,28.6,Active
2043,BASE::saints::jford::will,J. Ford,Saints,WILL,LB,23,Rotation,69,69,69,Base NFL Veteran,Normal,16,1,"57 tackles, 1 sacks",No,No,0,No,No,30.2,Active
2043,BASE::saints::kkroeger::p,K. Kroeger,Saints,P,P,23,Depth,69,71,71,Base NFL Veteran,Normal,17,2,"17 games, 2 starts",No,No,0,No,No,32.2,Active
2043,BASE::saints::vbroughton::dt,V. Broughton,Saints,DT,IDL,24,Rotation,68,68,68,Base NFL Veteran,Normal,15,0,"59 tackles, 3 sacks",No,No,0,No,No,28.6,Active
2043,BASE::saints::ehull::hb,E. Hull,Saints,HB,RB,24,Rotation,66,67,67,Base NFL Veteran,Normal,16,4,"889 rush yds, 5 rush TD",No,No,0,No,No,32.9,Active
2043,BASE::saints::jridgewayiii::dt,J. Ridgeway III,Saints,DT,IDL,26,Rotation,66,66,66,Base NFL Veteran,Normal,13,1,"44 tackles, 0 sacks",No,No,0,No,No,28.9,Active
2043,BASE::saints::rwright::cb,R. Wright,Saints,CB,CB,24,Rotation,65,66,66,Base NFL Veteran,Normal,15,2,"45 tackles, 0 INT",No,No,0,No,No,30.1,Active
2043,BASE::raiders::mcrosby::ledg,M. Crosby,Raiders,LEDG,EDGE,28,Starter,97,97,97,Base NFL Veteran,Normal,14,11,"63 tackles, 5 sacks",No,No,0,No,No,53.9,Active
2043,BASE::raiders::bbowers::te,B. Bowers,Raiders,TE,TE,22,Starter,93,94,94,Base NFL Veteran,Normal,16,13,"1334 rec yds, 9 rec TD",Yes,No,0,No,No,63.1,Active
2043,BASE::raiders::kmiller::lt,K. Miller,Raiders,LT,OL,29,Depth,91,90,91,Base NFL Veteran,Normal,17,3,"17 games, 3 starts",No,No,0,No,No,41.4,Active
2043,BASE::raiders::ajeanty::hb,A. Jeanty,Raiders,HB,RB,21,Starter,83,83,83,Base NFL Veteran,Normal,16,13,"1139 rush yds, 7 rush TD",No,No,0,No,No,50.5,Active
2043,BASE::raiders::jchinn::ss,J. Chinn,Raiders,SS,S,27,Starter,82,83,83,Base NFL Veteran,Normal,13,14,"71 tackles, 3 INT",No,No,0,No,No,51.7,Active
2043,BASE::raiders::acole::p,A. Cole,Raiders,P,P,29,Depth,79,79,79,Base NFL Veteran,Normal,8,4,"8 games, 4 starts",No,No,0,No,No,38.0,Active
2043,BASE::raiders::ttucker::wr,T. Tucker,Raiders,WR,WR,24,Starter,78,78,78,Base NFL Veteran,Normal,14,16,"1014 rec yds, 6 rec TD",No,No,0,No,No,52.0,Active
2043,BASE::raiders::jpowersjohnson::rg,J. Powers-Johnson,Raiders,RG,OL,22,Depth,78,80,80,Base NFL Veteran,Normal,17,2,"17 games, 2 starts",No,No,0,No,No,36.0,Active
2043,BASE::raiders::estokes::cb,E. Stokes,Raiders,CB,CB,26,Starter,77,77,77,Base NFL Veteran,Normal,17,14,"76 tackles, 0 INT",No,No,0,No,No,49.1,Active
2043,BASE::raiders::dcarlson::k,D. Carlson,Raiders,K,K,30,Depth,77,76,77,Base NFL Veteran,Normal,16,0,"16 games, 0 starts",No,No,0,No,No,31.9,Active
2043,BASE::raiders::eroberts::mike,E. Roberts,Raiders,MIKE,LB,31,Starter,76,75,76,Base NFL Veteran,Normal,16,12,"61 tackles, 4 sacks",No,No,0,No,No,45.9,Active
2043,BASE::raiders::dparham::lg,D. Parham,Raiders,LG,OL,26,Depth,75,75,75,Base NFL Veteran,Normal,13,0,"13 games, 0 starts",No,No,0,No,No,31.5,Active
2043,BASE::raiders::rmostert::hb,R. Mostert,Raiders,HB,RB,33,Rotation,75,75,75,Base NFL Veteran,Normal,11,6,"1077 rush yds, 10 rush TD",No,No,0,No,No,38.7,Active
2043,BASE::raiders::tlockett::wr,T. Lockett,Raiders,WR,WR,32,Rotation,75,74,75,Base NFL Veteran,Normal,16,5,"1214 rec yds, 8 rec TD",No,No,0,No,No,37.1,Active
2043,BASE::raiders::dporter::cb,D. Porter,Raiders,CB,CB,24,Starter,74,75,75,Base NFL Veteran,Normal,17,17,"61 tackles, 2 INT",No,No,0,No,No,51.9,Active
2043,BASE::raiders::twilson::redg,T. Wilson,Raiders,REDG,EDGE,25,Rotation,73,73,73,Base NFL Veteran,Normal,15,3,"66 tackles, 0 sacks",No,No,0,No,No,34.3,Active
2043,BASE::raiders::zwhite::hb,Z. White,Raiders,HB,RB,25,Rotation,73,73,73,Base NFL Veteran,Normal,13,5,"799 rush yds, 5 rush TD",No,No,0,No,No,36.7,Active
2043,BASE::raiders::mkoonce::redg,M. Koonce,Raiders,REDG,EDGE,27,Rotation,73,74,74,Base NFL Veteran,Normal,13,5,"45 tackles, 1 sacks",No,No,0,No,No,37.1,Active
2043,BASE::raiders::dwhite::will,D. White,Raiders,WILL,LB,27,Rotation,73,74,74,Base NFL Veteran,Normal,14,4,"54 tackles, 1 sacks",No,No,0,No,No,35.9,Active
2043,BASE::raiders::ljohnsonjr::fs,L. Johnson Jr,Raiders,FS,S,29,Rotation,73,72,73,Base NFL Veteran,Normal,15,5,"53 tackles, 0 INT",No,No,0,No,No,36.2,Active
2043,BASE::raiders::abutler::dt,A. Butler,Raiders,DT,IDL,31,Rotation,73,72,73,Base NFL Veteran,Normal,12,0,"40 tackles, 0 sacks",No,No,0,No,No,30.2,Active
2043,BASE::raiders::jadams::will,J. Adams,Raiders,WILL,LB,29,Rotation,73,73,73,Base NFL Veteran,Normal,17,1,"60 tackles, 0 sacks",No,No,0,No,No,31.9,Active
2043,BASE::raiders::bjackson::ledg,B. Jackson,Raiders,LEDG,EDGE,24,Rotation,70,70,70,Base NFL Veteran,Normal,16,2,"56 tackles, 0 sacks",No,No,0,No,No,31.8,Active
2043,BASE::raiders::cgrant::lt,C. Grant,Raiders,LT,OL,23,Depth,70,71,71,Base NFL Veteran,Normal,12,0,"12 games, 0 starts",No,No,0,No,No,29.8,Active
2043,BASE::raiders::gsmith::qb,G. Smith,Raiders,QB,QB,34,Backup,70,68,70,Base NFL Veteran,Normal,15,3,"2426 pass yds, 12 pass TD",No,No,0,No,No,32.2,Retired
2043,BASE::raiders::drichardson::cb,D. Richardson,Raiders,CB,CB,24,Rotation,69,70,70,Base NFL Veteran,Normal,16,1,"58 tackles, 0 INT",No,No,0,No,No,30.6,Active
2043,BASE::raiders::tthomas::te,T. Thomas,Raiders,TE,TE,29,Rotation,69,69,69,Base NFL Veteran,Normal,13,1,"966 rec yds, 7 rec TD",No,No,0,No,No,30.2,Active
2043,BASE::raiders::jlaulu::dt,J. Laulu,Raiders,DT,IDL,25,Rotation,69,70,70,Base NFL Veteran,Normal,15,0,"59 tackles, 0 sacks",No,No,0,No,No,29.4,Active
2043,BASE::raiders::themingway::dt,T. Hemingway,Raiders,DT,IDL,23,Rotation,68,68,68,Base NFL Veteran,Normal,17,1,"55 tackles, 2 sacks",No,No,0,No,No,29.8,Active
2043,BASE::raiders::dthorntonjr::wr,D. Thornton Jr,Raiders,WR,WR,22,Rotation,68,70,70,Base NFL Veteran,Normal,17,3,"1138 rec yds, 9 rec TD",No,No,0,No,No,33.0,Active
2043,BASE::raiders::dlaube::hb,D. Laube,Raiders,HB,RB,25,Rotation,68,68,68,Base NFL Veteran,Normal,15,0,"1052 rush yds, 8 rush TD",No,No,0,No,No,28.6,Active
2043,BASE::raiders::jbobenmoyer::ls,J. Bobenmoyer,Raiders,LS,LS,28,Depth,67,67,67,Base NFL Veteran,Normal,10,1,"10 games, 1 starts",No,No,0,No,No,29.3,Active
2043,BASE::raiders::aoconnell::qb,A. O'Connell,Raiders,QB,QB,27,Backup,67,68,68,Base NFL Veteran,Normal,12,4,"2660 pass yds, 12 pass TD",No,No,0,No,No,33.4,Active
2043,BASE::raiders::kkelly::cb,K. Kelly,Raiders,CB,CB,24,Rotation,72,73,73,Base NFL Veteran,Normal,16,3,"52 tackles, 2 INT",No,No,0,No,No,34.3,Active
2043,BASE::raiders::mmayer::te,M. Mayer,Raiders,TE,TE,24,Rotation,72,72,72,Base NFL Veteran,Normal,13,1,"1203 rec yds, 7 rec TD",No,No,0,No,No,31.4,Active
2043,BASE::raiders::jmeredith::c,J. Meredith,Raiders,C,OL,27,Depth,72,72,72,Base NFL Veteran,Normal,14,3,"14 games, 3 starts",No,No,0,No,No,33.8,Active
2043,BASE::raiders::dholmes::cb,D. Holmes,Raiders,CB,CB,27,Rotation,72,73,73,Base NFL Veteran,Normal,14,0,"55 tackles, 3 INT",No,No,0,No,No,30.7,Active
2043,BASE::raiders::jbech::wr,J. Bech,Raiders,WR,WR,22,Rotation,72,74,74,Base NFL Veteran,Normal,12,5,"1090 rec yds, 6 rec TD",No,No,0,No,No,37.1,Active
2043,BASE::raiders::dglaze::rt,D. Glaze,Raiders,RT,OL,23,Depth,72,73,73,Base NFL Veteran,Normal,14,4,"14 games, 4 starts",No,No,0,No,No,35.5,Active
2043,BASE::raiders::ipolamao::fs,I. Pola-Mao,Raiders,FS,S,26,Rotation,71,71,71,Base NFL Veteran,Normal,15,4,"57 tackles, 3 INT",No,No,0,No,No,34.6,Active
2043,BASE::raiders::acappa::rg,A. Cappa,Raiders,RG,OL,30,Depth,71,70,71,Base NFL Veteran,Normal,16,4,"16 games, 4 starts",No,No,0,No,No,34.2,Active
2043,BASE::raiders::csnowden::ledg,C. Snowden,Raiders,LEDG,EDGE,27,Rotation,70,70,70,Base NFL Veteran,Normal,16,0,"54 tackles, 3 sacks",No,No,0,No,No,29.4,Active
2043,BASE::raiders::crogers::rg,C. Rogers,Raiders,RG,OL,23,Depth,70,71,71,Base NFL Veteran,Normal,11,4,"11 games, 4 starts",No,No,0,No,No,34.6,Active
2043,BASE::raiders::teichenberg::will,T. Eichenberg,Raiders,WILL,LB,24,Rotation,70,70,70,Base NFL Veteran,Normal,14,0,"47 tackles, 0 sacks",No,No,0,No,No,29.4,Active
2043,BASE::raiders::tbookeriv::dt,T. Booker IV,Raiders,DT,IDL,25,Rotation,67,68,68,Base NFL Veteran,Normal,16,2,"60 tackles, 0 sacks",No,No,0,No,No,31.0,Active
2043,BASE::raiders::jpegues::dt,J. Pegues,Raiders,DT,IDL,23,Rotation,67,69,69,Base NFL Veteran,Normal,13,2,"58 tackles, 0 sacks",No,No,0,No,No,31.4,Active
2043,BASE::raiders::kpickett::qb,K. Pickett,Raiders,QB,QB,27,Backup,66,66,66,Base NFL Veteran,Normal,12,2,"2595 pass yds, 18 pass TD",No,No,0,No,No,30.1,Active
2043,BASE::raiders::bmartin::dt,B. Martin,Raiders,DT,IDL,26,Rotation,65,65,65,Base NFL Veteran,Normal,11,4,"60 tackles, 0 sacks",No,No,0,No,No,32.1,Active
2043,BASE::raiders::canusiem::cb,C. Anusiem,Raiders,CB,CB,24,Rotation,65,66,66,Base NFL Veteran,Normal,13,0,"52 tackles, 3 INT",No,No,0,No,No,27.7,Active
2043,BASE::raiders::sforsythe::rt,S. Forsythe,Raiders,RT,OL,27,Depth,64,64,64,Base NFL Veteran,Normal,10,3,"10 games, 3 starts",No,No,0,No,No,30.5,Active
2043,BASE::raiders::abachman::wr,A. Bachman,Raiders,WR,WR,29,Rotation,64,63,64,Base NFL Veteran,Normal,12,1,"1021 rec yds, 5 rec TD",No,No,0,No,No,27.7,Active
2043,BASE::raiders::jrhattigan::mike,J. Rhattigan,Raiders,MIKE,LB,26,Rotation,63,63,63,Base NFL Veteran,Normal,16,1,"48 tackles, 0 sacks",No,No,0,No,No,27.7,Active
2043,BASE::raiders::gvancejr::cb,G. Vance Jr,Raiders,CB,CB,23,Rotation,63,65,65,Base NFL Veteran,Normal,15,2,"63 tackles, 0 INT",No,No,0,No,No,29.7,Active
2043,BASE::raiders::amafi::rg,A. Mafi,Raiders,RG,OL,24,Depth,62,63,63,Base NFL Veteran,Normal,8,4,"8 games, 4 starts",No,No,0,No,No,31.3,Active
2043,BASE::jaguars::jhinesallen::redg,J. Hines-Allen,Jaguars,REDG,EDGE,28,Starter,88,89,89,Base NFL Veteran,Normal,16,15,"71 tackles, 4 sacks",No,No,0,No,No,55.4,Active
2043,BASE::jaguars::tetiennejr::hb,T. Etienne Jr,Jaguars,HB,RB,26,Starter,87,87,87,Base NFL Veteran,Normal,17,8,"1227 rush yds, 7 rush TD",No,No,0,No,No,46.1,Active
2043,BASE::jaguars::dlloyd::mike,D. Lloyd,Jaguars,MIKE,LB,26,Starter,86,86,86,Base NFL Veteran,Normal,17,7,"59 tackles, 2 sacks",No,No,0,No,No,44.5,Active
2043,BASE::jaguars::foluokun::will,F. Oluokun,Jaguars,WILL,LB,30,Starter,85,84,85,Base NFL Veteran,Normal,15,14,"70 tackles, 6 sacks",No,No,0,No,No,52.1,Active
2043,BASE::jaguars::tlawrence::qb,T. Lawrence,Jaguars,QB,QB,25,Starter,82,82,82,Base NFL Veteran,Normal,13,13,"3347 pass yds, 18 pass TD",No,No,0,No,No,50.0,Active
2043,BASE::jaguars::jmeyers::wr,J. Meyers,Jaguars,WR,WR,28,Starter,82,82,82,Base NFL Veteran,Normal,17,10,"1256 rec yds, 7 rec TD",No,No,0,No,No,46.4,Active
2043,BASE::jaguars::thunter::wr,T. Hunter,Jaguars,WR,WR,22,Starter,82,83,83,Base NFL Veteran,Normal,16,12,"1085 rec yds, 6 rec TD",No,No,0,No,No,49.3,Active
2043,BASE::jaguars::bthomasjr::wr,B. Thomas Jr,Jaguars,WR,WR,22,Starter,81,81,81,Base NFL Veteran,Normal,14,12,"1305 rec yds, 9 rec TD",No,No,0,No,No,48.4,Active
2043,BASE::jaguars::jlewis::cb,J. Lewis,Jaguars,CB,CB,30,Starter,81,81,81,Base NFL Veteran,Normal,14,13,"67 tackles, 2 INT",No,No,0,No,No,49.6,Active
2043,BASE::jaguars::pwashington::wr,P. Washington,Jaguars,WR,WR,23,Starter,80,82,82,Base NFL Veteran,Normal,16,9,"1042 rec yds, 8 rec TD",No,No,0,No,No,45.2,Active
2043,BASE::jaguars::twalker::ledg,T. Walker,Jaguars,LEDG,EDGE,24,Starter,80,80,80,Base NFL Veteran,Normal,12,9,"61 tackles, 4 sacks",No,No,0,No,No,44.4,Active
2043,BASE::jaguars::ecleveland::lg,E. Cleveland,Jaguars,LG,OL,27,Depth,80,80,80,Base NFL Veteran,Normal,12,4,"12 games, 4 starts",No,No,0,No,No,38.4,Active
2043,BASE::jaguars::clittle::k,C. Little,Jaguars,K,K,22,Depth,80,80,80,Base NFL Veteran,Normal,14,4,"14 games, 4 starts",No,No,0,No,No,38.4,Active
2043,BASE::jaguars::gnewsomeii::cb,G. Newsome II,Jaguars,CB,CB,25,Starter,79,79,79,Base NFL Veteran,Normal,12,10,"48 tackles, 3 INT",No,No,0,No,No,45.2,Active
2043,BASE::jaguars::jjones::cb,J. Jones,Jaguars,CB,CB,24,Starter,78,78,78,Base NFL Veteran,Normal,12,15,"58 tackles, 1 INT",No,No,0,No,No,50.8,Active
2043,BASE::jaguars::aharrison::rt,A. Harrison,Jaguars,RT,OL,23,Depth,77,78,78,Base NFL Veteran,Normal,16,2,"16 games, 2 starts",No,No,0,No,No,35.2,Active
2043,BASE::jaguars::bstrange::te,B. Strange,Jaguars,TE,TE,24,Starter,77,78,78,Base NFL Veteran,Normal,14,14,"1114 rec yds, 9 rec TD",No,No,0,No,No,49.6,Active
2043,BASE::jaguars::wlittle::lt,W. Little,Jaguars,LT,OL,26,Depth,77,77,77,Base NFL Veteran,Normal,16,1,"16 games, 1 starts",No,No,0,No,No,33.5,Active
2043,BASE::jaguars::ajohnson::ss,A. Johnson,Jaguars,SS,S,23,Starter,76,76,76,Base NFL Veteran,Normal,12,12,"51 tackles, 3 INT",No,No,0,No,No,46.3,Active
2043,BASE::jaguars::awingard::fs,A. Wingard,Jaguars,FS,S,28,Starter,76,76,76,Base NFL Veteran,Normal,16,9,"55 tackles, 3 INT",No,No,0,No,No,42.7,Active
2043,BASE::jaguars::lcooke::p,L. Cooke,Jaguars,P,P,30,Depth,76,76,76,Base NFL Veteran,Normal,9,0,"9 games, 0 starts",No,No,0,No,No,31.9,Active
2043,BASE::jaguars::tpatrick::wr,T. Patrick,Jaguars,WR,WR,31,Starter,76,76,76,Base NFL Veteran,Normal,13,6,"1170 rec yds, 7 rec TD",No,No,0,No,No,39.1,Active
2043,BASE::jaguars::aarmstead::dt,A. Armstead,Jaguars,DT,IDL,31,Starter,76,76,76,Base NFL Veteran,Normal,13,9,"61 tackles, 1 sacks",No,No,0,No,No,42.7,Active
2043,BASE::jaguars::btuten::hb,B. Tuten,Jaguars,HB,RB,23,Starter,76,77,77,Base NFL Veteran,Normal,12,6,"1064 rush yds, 9 rush TD",No,No,0,No,No,39.5,Active
2043,BASE::jaguars::dbrown::wr,D. Brown,Jaguars,WR,WR,25,Starter,75,76,76,Base NFL Veteran,Normal,16,15,"1091 rec yds, 9 rec TD",No,No,0,No,No,49.9,Active
2043,BASE::jaguars::mbrown::cb,M. Brown,Jaguars,CB,CB,26,Rotation,74,74,74,Base NFL Veteran,Normal,16,0,"57 tackles, 0 INT",No,No,0,No,No,31.1,Active
2043,BASE::jaguars::rhainsey::c,R. Hainsey,Jaguars,C,OL,27,Depth,74,74,74,Base NFL Veteran,Normal,8,3,"8 games, 3 starts",No,No,0,No,No,34.7,Active
2043,BASE::jaguars::emurray::ss,E. Murray,Jaguars,SS,S,31,Rotation,74,73,74,Base NFL Veteran,Normal,17,0,"55 tackles, 0 INT",No,No,0,No,No,30.7,Active
2043,BASE::jaguars::eogbah::redg,E. Ogbah,Jaguars,REDG,EDGE,31,Rotation,74,74,74,Base NFL Veteran,Normal,11,0,"38 tackles, 1 sacks",No,No,0,No,No,31.1,Active
2043,BASE::jaguars::dgardeck::sam,D. Gardeck,Jaguars,SAM,LB,31,Rotation,74,74,74,Base NFL Veteran,Normal,14,5,"60 tackles, 0 sacks",No,No,0,No,No,37.1,Active
2043,BASE::jaguars::dhamilton::dt,D. Hamilton,Jaguars,DT,IDL,28,Rotation,73,73,73,Base NFL Veteran,Normal,14,1,"57 tackles, 0 sacks",No,No,0,No,No,31.9,Active
2043,BASE::jaguars::pmekari::rg,P. Mekari,Jaguars,RG,OL,28,Depth,73,73,73,Base NFL Veteran,Normal,15,2,"15 games, 2 starts",No,No,0,No,No,33.1,Active
2043,BASE::jaguars::cransaw::fs,C. Ransaw,Jaguars,FS,S,22,Rotation,73,73,73,Base NFL Veteran,Normal,14,4,"43 tackles, 1 INT",No,No,0,No,No,35.5,Active
2043,BASE::jaguars::cvanlanen::lt,C. Van Lanen,Jaguars,LT,OL,27,Depth,72,72,72,Base NFL Veteran,Normal,13,4,"13 games, 4 starts",No,No,0,No,No,35.0,Active
2043,BASE::jaguars::rmatiscik::ls,R. Matiscik,Jaguars,LS,LS,28,Depth,72,72,72,Base NFL Veteran,Normal,8,4,"8 games, 4 starts",No,No,0,No,No,35.0,Active
2043,BASE::jaguars::ajohnson::dt,A. Johnson,Jaguars,DT,IDL,31,Rotation,72,72,72,Base NFL Veteran,Normal,16,0,"63 tackles, 0 sacks",No,No,0,No,No,30.2,Active
